item,sentence,verb,event,gesturer
2-rvn-IN-s.mp4,An object being slid to the side,slide,approach-coatrack-IN,rv
25-np-IN-s.mp4,A wriggling substance slides slowly downward behind a blocking object.,slide,fizzle-down-IN,np
15-rvn-IN-s.mp4,A person slides their hand across a flat object towards the right.,slide,car-pass-tower-IN,rv
35-cs-IN-s.mp4,A small object slides up and down the side of a taller object.,slide,march-IN,cs
37-cm-TR-s.mp4,An object is slid across a flat surface from right to left.,slide,move-box-TR,cm
18-rvn-IN-s.mp4,A standing object slides over a short distance to the right.,slide,coatrack-approach-IN,rv
15-rvn-IN-s.mp4,An object slides across a surface,slide,car-pass-tower-IN,rv
63-np-IN-s.mp4,An object slides down a hill,slide,tape-measurer-bend-half-IN,np
38-ho-IN-s.mp4,A person slid down a hill.,slide,paper-airplane-land-IN,ho
2-ip-IN-s.mp4,A person is sliding a package across the table.,slide,approach-coatrack-IN,ip
12-np-IN-s.mp4,A tray is slid across the table.,slide,box-move-IN,np
63-np-IN-s.mp4,A person slides down a slide.,slide,tape-measurer-bend-half-IN,np
37-ip-TR-s.mp4,A person is sliding something over a flat surface.,slide,move-box-TR,ip
70-cm-TR-s.mp4,A man slides a cabinet open.,slide,turn-fan-TR,cm
24-ip-IN-s.mp4,A person is sliding something along a table.,slide,fan-turn-IN,ip
2-ip-IN-s.mp4,A person is sliding an object along a table.,slide,approach-coatrack-IN,ip
18-cm-IN-s.mp4,Sliding open the door of a closet.,slide,coatrack-approach-IN,cm
37-rvn-TR-s.mp4,Sliding an object across a table.,slide,move-box-TR,rv
37-np-TR-s.mp4,Sliding a plate onto a tray.,slide,move-box-TR,np
37-np-TR-s.mp4,An object sliding across,slide,move-box-TR,np
12-np-IN-s.mp4,A person sliding an object aside,slide,box-move-IN,np
52-rvn-IN-s.mp4,An object sliding an object into another object,slide,racecar-into-box-IN,rv
37-ip-TR-s.mp4,An object was slid across the table.,slide,move-box-TR,ip
17-np-TR-s.mp4,A person sliding and object back over,slide,close-microwave-door-TR,np
15-rvn-IN-s.mp4,A person sliding,slide,car-pass-tower-IN,rv
28-rvn-TR-s.mp4,A person sliding an object away,slide,hit-balloon-TR,rv
25-np-IN-s.mp4,A person slid down into a hole.,slide,fizzle-down-IN,np
30-cs-TR-s.mp4,She slid a bunch of clutter off her desk.,slide,knock-over-tower-TR,cs
17-rvn-TR-s.mp4,He is sliding a few books over on the bookshelf.,slide,close-microwave-door-TR,rv
30-ip-TR-s.mp4,sliding an object that then falls over,"slide,fall",knock-over-tower-TR,ip
15-ho-IN-s.mp4,A billowy object slides to the left and turns as it moves.,"slide,turn,move",car-pass-tower-IN,ho
66-cs-IN-s.mp4,A vessel slips out of place.,slip,tower-fall-IN,cs
4-np-IN-s.mp4,A person slips and falls.,"slip,fall",ball-drop-IN,np
68-np-IN-s.mp4,A snake slithers along.,slither,toy-crawl-IN,np
68-np-IN-s.mp4,A snake slithers across the ground.,slither,toy-crawl-IN,np
39-cs-IN-s.mp4,An object slithers and stops.,"slither,stop",paper-drop-IN,cs
35-ho-IN-s.mp4,Water is sloshing up and down,slosh,march-IN,ho
2-np-IN-s.mp4,A car slows down at a yellow light,slow,approach-coatrack-IN,np
28-cs-TR-s.mp4,A person smacked away an object.,smack,hit-balloon-TR,cs
28-cs-TR-s.mp4,smacking an object into another,smack,hit-balloon-TR,cs
28-cm-TR-s.mp4,Smack the object.,smack,hit-balloon-TR,cm
28-rvn-TR-s.mp4,A person is being smacked by another person.,smack,hit-balloon-TR,rv
28-rvn-TR-s.mp4,An object is smacked,smack,hit-balloon-TR,rv
28-rvn-TR-s.mp4,A person smacks someone.,smack,hit-balloon-TR,rv
28-ip-TR-s.mp4,A baby is smacked on the bottom.,smack,hit-balloon-TR,ip
22-ho-IN-s.mp4,Cabinets are smacking together.,smack,door-microwave-close-IN,ho
28-np-TR-s.mp4,He is smacking a ball out of his other hand.,smack,hit-balloon-TR,np
5-rvn-TR-s.mp4,A car is smacking into another.,smack,ball-hit-waterbottle-TR,rv
28-cs-TR-s.mp4,A woman smacks a volleyball out of her palm.,smack,hit-balloon-TR,cs
30-cm-TR-s.mp4,A person is smacking a bug.,smack,knock-over-tower-TR,cm
22-np-IN-s.mp4,A person is smacking a bug.,smack,door-microwave-close-IN,np
28-np-TR-s.mp4,A person is smacking a ball.,smack,hit-balloon-TR,np
5-rvn-TR-s.mp4,A person is smacking a bug.,smack,ball-hit-waterbottle-TR,rv
29-cm-TR-s.mp4,A person is smaking a bug.,smack,hit-bottle-with-ball-TR,cm
18-cs-IN-s.mp4,A person is smacking a bug.,smack,coatrack-approach-IN,cs
28-cs-TR-s.mp4,A person is smacking a bug.,smack,hit-balloon-TR,cs
5-rvn-TR-s.mp4,An object is smacked and goes flying.,"smack,fly",ball-hit-waterbottle-TR,rv
58-ip-TR-s.mp4,A woman smacks and mixes her drink.,"smack,mix",spin-bread-TR,ip
6-np-IN-s.mp4,An object is smacked and it rolls away.,"smack,roll",ball-roll-IN,np
58-ip-TR-s.mp4,A hanging object is smacked so that it twirls around.,"smack,twirl",spin-bread-TR,ip
19-ho-TR-s.mp4,Trash compactor smashing something.,smash,crush-can-TR,ho
52-cm-IN-s.mp4,A car smashing into another car.,smash,racecar-into-box-IN,cm
4-ho-IN-s.mp4,The person is smashing a ball against her palm.,smash,ball-drop-IN,ho
7-ho-IN-s.mp4,"Something was smashed so it was smaller, as if to put it away for storage.",smash,balloon-deflate-IN,ho
30-rvn-TR-s.mp4,An object smashes into something,smash,knock-over-tower-TR,rv
52-cs-IN-s.mp4,An object smashes into something.,smash,racecar-into-box-IN,cs
52-rvn-IN-s.mp4,"An object, probably a car, smashes into something",smash,racecar-into-box-IN,rv
23-np-TR-s.mp4,A person is trying to smash something on a counter.,smash,drop-ball-TR,np
52-np-IN-s.mp4,An object smashes into something.,smash,racecar-into-box-IN,np
52-cs-IN-s.mp4,An object smashes into something.,smash,racecar-into-box-IN,cs
52-rvn-IN-s.mp4,A moving object smashes into a vertical obstacle.,smash,racecar-into-box-IN,rv
19-ip-TR-s.mp4,A person smashes a water balloon.,smash,crush-can-TR,ip
29-ip-TR-s.mp4,A person smashes another with a pie.,smash,hit-bottle-with-ball-TR,ip
29-ip-TR-s.mp4,An object is forcefully smashed into another object.,smash,hit-bottle-with-ball-TR,ip
3-cs-IN-s.mp4,An object smashing down on something.,smash,ball-bounce-IN,cs
43-cm-TR-s.mp4,An object smashing into a wall,smash,plug-in-TR,cm
19-cm-TR-s.mp4,Two objects are smashed together,smash,crush-can-TR,cm
19-rvn-TR-s.mp4,A substance is being smashed,smash,crush-can-TR,rv
49-ho-TR-s.mp4,Two objects are smashed together,smash,push-toy-in-box-TR,ho
29-ip-TR-s.mp4,An object is being smashed into another object.,smash,hit-bottle-with-ball-TR,ip
52-ho-IN-s.mp4,An object smashed into a wall.,smash,racecar-into-box-IN,ho
29-ip-TR-s.mp4,A person smashes a rock.,smash,hit-bottle-with-ball-TR,ip
5-cs-TR-s.mp4,A rock smashes a window.,smash,ball-hit-waterbottle-TR,cs
29-ip-TR-s.mp4,A woman smashes a pumpkin on the ground.,smash,hit-bottle-with-ball-TR,ip
19-np-TR-s.mp4,A man smashes a ball of clay.,smash,crush-can-TR,np
44-cm-TR-s.mp4,Rock smashing up against a wall.,smash,pop-balloon-TR,cm
19-ho-TR-s.mp4,A person smashing something,smash,crush-can-TR,ho
19-ip-TR-s.mp4,Person smashing an object,smash,crush-can-TR,ip
49-ip-TR-s.mp4,A person is smashing a bug.,smash,push-toy-in-box-TR,ip
19-np-TR-s.mp4,A person is smashing a bug.,smash,crush-can-TR,np
19-rvn-TR-s.mp4,He smashed up some play dough.,smash,crush-can-TR,rv
49-ho-TR-s.mp4,A trash compactor smashes trash until no air is left.,"smash,be",push-toy-in-box-TR,ho
29-cm-TR-s.mp4,A larger object smashes a smaller object that causes the smaller object to fall down.,"smash,cause,fall",hit-bottle-with-ball-TR,cm
29-cm-TR-s.mp4,An object smashes into a second object causing second object to fall.,"smash,cause,fall",hit-bottle-with-ball-TR,cm
28-cm-TR-s.mp4,An object is smashing colliding with and moving another object.,"smash,collide,move",hit-balloon-TR,cm
28-cm-TR-s.mp4,An object smashes into a second object which then moves in the same direction.,"smash,move",hit-balloon-TR,cm
19-cm-TR-s.mp4,An egg smashes down and splatters.,"smash,splatter",crush-can-TR,cm
24-np-IN-s.mp4,A person is smoking.,smoke,fan-turn-IN,np
19-cs-TR-s.mp4,A person smooshes everything together.,smoosh,crush-can-TR,cs
19-np-TR-s.mp4,Someone is smooshing something.,smoosh,crush-can-TR,np
19-rvn-TR-s.mp4,Someone is smooshing something.,smoosh,crush-can-TR,rv
19-cs-TR-s.mp4,A person is smooshing something together.,smoosh,crush-can-TR,cs
19-ip-TR-s.mp4,Someone is smooshing something.,smoosh,crush-can-TR,ip
17-cm-TR-s.mp4,A person smoothes the top of an object.,smooth,close-microwave-door-TR,cm
55-ip-TR-s.mp4,Someone is smoothing out cloth or dough.,smooth,roll-out-TR,ip
55-cm-TR-s.mp4,An object is being smoothed out.,smooth,roll-out-TR,cm
55-ip-TR-s.mp4,A flat object is smoothed out three times.,smooth,roll-out-TR,ip
55-rvn-TR-s.mp4,A flat object is smoothed over twice.,smooth,roll-out-TR,rv
55-ip-TR-s.mp4,An object is getting smoothed out,smooth,roll-out-TR,ip
19-cm-TR-s.mp4,He smushed the two halves together.,smush,crush-can-TR,cm
37-np-TR-s.mp4,A twig is snapped.,snap,move-box-TR,np
64-rvn-TR-s.mp4,A man is snapping something.,snap,taughten-string-TR,rv
8-ho-IN-s.mp4,An open object snaps shut.,snap,book-fall-over-IN,ho
8-ho-IN-s.mp4,A crocodile snaps its jaw shut,snap,book-fall-over-IN,ho
14-ho-TR-s.mp4,A stick is snapped in two.,snap,break-stick-TR,ho
64-ip-TR-s.mp4,A wishbone is snapped apart.,snap,taughten-string-TR,ip
14-np-TR-s.mp4,A person is snapping a twig.,snap,break-stick-TR,np
14-cs-TR-s.mp4,A person is snapping a twig.,snap,break-stick-TR,cs
14-rvn-TR-s.mp4,An object is being snapped in half.,snap,break-stick-TR,rv
65-cs-TR-s.mp4,A person snaps an object in half.,snap,tear-paper-TR,cs
14-ho-TR-s.mp4,A person is snapping candy in half.,snap,break-stick-TR,ho
14-cs-TR-s.mp4,a woman is snapping something in half,snap,break-stick-TR,cs
14-np-TR-s.mp4,An object being snapped or broken in two,"snap,break",break-stick-TR,np
33-ip-TR-s.mp4,An object is snapped off of something and moved to the left where it is held aloft.,"snap,move,hold",light-candle-TR,ip
57-cs-IN-s.mp4,A person is sneaking up on someone.,sneak,shaving-cream-spray-IN,cs
2-np-IN-s.mp4,A person was sneaking up on another person.,sneak,approach-coatrack-IN,np
71-rvn-IN-s.mp4,A person sneaks along a path.,sneak,walk-backwards-IN,rv
27-cm-IN-s.mp4,A kite soars in the air,soar,hanger-swing-IN,cm
38-ho-IN-s.mp4,An eagle soars through the air,soar,paper-airplane-land-IN,ho
38-ip-IN-s.mp4,A projectile soars through the air and lands on the ground.,"soar,land",paper-airplane-land-IN,ip
45-ho-IN-s.mp4,DOING SOMERSAULTS,somersault,poster-roll-up-IN,ho
57-rvn-IN-s.mp4,A person is performing a somersault.,somersault,shaving-cream-spray-IN,rv
68-ip-IN-s.mp4,A gymnast does a series of somersaults.,somersault,toy-crawl-IN,ip
10-ho-TR-s.mp4,Person spanking a kid.,spank,bounce-ball-TR,ho
22-np-IN-s.mp4,A hippo is spanked by someone,spank,door-microwave-close-IN,np
22-np-IN-s.mp4,Spanking someone on their butt.,spank,door-microwave-close-IN,np
22-np-IN-s.mp4,A parent is spanking his kid.,spank,door-microwave-close-IN,np
22-np-IN-s.mp4,He is spanking someone.,spank,door-microwave-close-IN,np
17-ho-TR-s.mp4,A person spanks another person.,spank,close-microwave-door-TR,ho
22-np-IN-s.mp4,Someone is spanking a woman.,spank,door-microwave-close-IN,np
22-np-IN-s.mp4,A person is spanking another person.,spank,door-microwave-close-IN,np
24-cm-IN-s.mp4,An object sparkling with light,sparkle,fan-turn-IN,cm
16-cm-IN-s.mp4,A person speaks nonsense.,speak,cards-scatter-IN,cm
24-cm-IN-s.mp4,A puppet is speaking.,speak,fan-turn-IN,cm
24-cm-IN-s.mp4,A voice speaks and then fades away.,"speak,fade",fan-turn-IN,cm
38-rvn-IN-s.mp4,A dolphin speeds through the water.,speed,paper-airplane-land-IN,rv
45-cm-IN-s.mp4,A person speeds across a landscape,speed,poster-roll-up-IN,cm
12-np-IN-s.mp4,Anakin Skywalker's speeder speeding across Tatooine.,speed,box-move-IN,np
3-rvn-IN-s.mp4,He is indicating how to spell the name in cursive writing.,spell,ball-bounce-IN,rv
31-ho-IN-s.mp4,Contents of a jar spill over.,spill,lid-blow-off-IN,ho
11-ip-IN-s.mp4,Spilling the contents of a box.,spill,bowl-break-IN,ip
31-ho-IN-s.mp4,Liquid spills from a mug,spill,lid-blow-off-IN,ho
31-ho-IN-s.mp4,Something spills out of an object,spill,lid-blow-off-IN,ho
16-cm-IN-s.mp4,A drink is spilled,spill,cards-scatter-IN,cm
8-np-IN-s.mp4,A cup is spilled.,spill,book-fall-over-IN,np
31-ho-IN-s.mp4,A measured cup of flour is spilled.,spill,lid-blow-off-IN,ho
31-ho-IN-s.mp4,Something spills out of a container.,spill,lid-blow-off-IN,ho
50-np-TR-s.mp4,An object spilled on the table.,spill,put-book-on-side-TR,np
46-np-TR-s.mp4,A container was spilled out and small pieces or liquid fell out.,"spill,fall",pour-bottle-caps-TR,np
11-rvn-IN-s.mp4,It spilled and he didn't have anything left.,"spill,have",bowl-break-IN,rv
58-cm-TR-s.mp4,An object spins on a table,spin,spin-bread-TR,cm
16-rvn-IN-s.mp4,Tornado spinning around the air.,spin,cards-scatter-IN,rv
13-cm-IN-s.mp4,"Something was spinning in a bigger container, like a blender.",spin,bread-spin-IN,cm
13-cm-IN-s.mp4,A top spins.,spin,bread-spin-IN,cm
58-cm-TR-s.mp4,A top spins.,spin,spin-bread-TR,cm
13-ho-IN-s.mp4,A top spins.,spin,bread-spin-IN,ho
58-rvn-TR-s.mp4,A top spins.,spin,spin-bread-TR,rv
58-np-TR-s.mp4,A top spins.,spin,spin-bread-TR,np
13-np-IN-s.mp4,A top spins,spin,bread-spin-IN,np
48-np-TR-s.mp4,Someone spins a top,spin,push-button-microwave-TR,np
13-cm-IN-s.mp4,An object or person spinning around.,spin,bread-spin-IN,cm
24-ho-IN-s.mp4,The object's part is spinning around in circles.,spin,fan-turn-IN,ho
58-cm-TR-s.mp4,A person is spinning a top.,spin,spin-bread-TR,cm
58-np-TR-s.mp4,A man is spinning a top.,spin,spin-bread-TR,np
13-cm-IN-s.mp4,A man is spinning a gyroscope.,spin,bread-spin-IN,cm
13-ho-IN-s.mp4,A woman is spinning something.,spin,bread-spin-IN,ho
58-ho-TR-s.mp4,A woman is spinning a top.,spin,spin-bread-TR,ho
13-ho-IN-s.mp4,Spin the object.,spin,bread-spin-IN,ho
13-rvn-IN-s.mp4,A person is spinning an object.,spin,bread-spin-IN,rv
58-cm-TR-s.mp4,He spun the dradle around.,spin,spin-bread-TR,cm
24-ho-IN-s.mp4,She is spinning yarn.,spin,fan-turn-IN,ho
13-cm-IN-s.mp4,He spun the object around.,spin,bread-spin-IN,cm
58-ip-TR-s.mp4,A person is spinning a top.,spin,spin-bread-TR,ip
16-rvn-IN-s.mp4,An object spins into the distance.,spin,cards-scatter-IN,rv
24-ho-IN-s.mp4,A propeller spins,spin,fan-turn-IN,ho
58-ip-TR-s.mp4,A coin is spun,spin,spin-bread-TR,ip
13-rvn-IN-s.mp4,An object spins in a spiral direction,spin,bread-spin-IN,rv
16-rvn-IN-s.mp4,An object spins in a tornado,spin,cards-scatter-IN,rv
13-cm-IN-s.mp4,An object spins in a circle quickly,spin,bread-spin-IN,cm
58-cs-TR-s.mp4,An object is spun upside down,spin,spin-bread-TR,cs
58-np-TR-s.mp4,The person is spinning a spinning top.,spin,spin-bread-TR,np
13-ip-IN-s.mp4,A person is spinning a ball of yarn.,spin,bread-spin-IN,ip
24-rvn-IN-s.mp4,A weathervane slowly spins back and forth in calm wind.,spin,fan-turn-IN,rv
58-cm-TR-s.mp4,A person spins a top.,spin,spin-bread-TR,cm
13-ho-IN-s.mp4,A person spins a big top.,spin,bread-spin-IN,ho
58-ip-TR-s.mp4,A person spins a top.,spin,spin-bread-TR,ip
58-np-TR-s.mp4,A person spins a top.,spin,spin-bread-TR,np
13-rvn-IN-s.mp4,The world spins.,spin,bread-spin-IN,rv
13-cm-IN-s.mp4,An item is spinning around.,spin,bread-spin-IN,cm
13-ho-IN-s.mp4,Something is spinning around.,spin,bread-spin-IN,ho
24-ho-IN-s.mp4,Something is spinning around.,spin,fan-turn-IN,ho
58-ip-TR-s.mp4,An item is spinning around.,spin,spin-bread-TR,ip
13-rvn-IN-s.mp4,An object is spinning around.,spin,bread-spin-IN,rv
13-np-IN-s.mp4,Something is spinning around.,spin,bread-spin-IN,np
48-np-TR-s.mp4,Something is spinning under another object.,spin,push-button-microwave-TR,np
13-cm-IN-s.mp4,A person is spinning an object.,spin,bread-spin-IN,cm
6-ho-IN-s.mp4,A person is spinning an object.,spin,ball-roll-IN,ho
6-cm-IN-s.mp4,A person is spinning an object.,spin,ball-roll-IN,cm
13-ip-IN-s.mp4,A person is spinning a ball.,spin,bread-spin-IN,ip
6-rvn-IN-s.mp4,A person is spinning an object.,spin,ball-roll-IN,rv
58-cm-TR-s.mp4,A person is spinning a top.,spin,spin-bread-TR,cm
13-ho-IN-s.mp4,A person is spinning a top.,spin,bread-spin-IN,ho
69-ip-IN-s.mp4,A person is spinning a top.,spin,toy-skitter-IN,ip
24-ho-IN-s.mp4,A person is spinning something.,spin,fan-turn-IN,ho
58-ip-TR-s.mp4,A person is spinning a top.,spin,spin-bread-TR,ip
58-rvn-TR-s.mp4,A person is spinning a top.,spin,spin-bread-TR,rv
24-np-IN-s.mp4,A person is spinning a thread or a yarn.,spin,fan-turn-IN,np
58-ho-TR-s.mp4,A person spins a top.,spin,spin-bread-TR,ho
13-rvn-IN-s.mp4,A person spins an object.,spin,bread-spin-IN,rv
16-rvn-IN-s.mp4,An object is spinning throughout the sky.,spin,cards-scatter-IN,rv
13-np-IN-s.mp4,A person is spinning a top.,spin,bread-spin-IN,np
13-cm-IN-s.mp4,An object spins outward from an non-moving state.,spin,bread-spin-IN,cm
13-rvn-IN-s.mp4,An object spins in two sections around a central point.,spin,bread-spin-IN,rv
72-rvn-IN-s.mp4,An object spins down to the ground,spin,whirly-gig-drop-IN,rv
6-ho-IN-s.mp4,An object is spinning away,spin,ball-roll-IN,ho
58-rvn-TR-s.mp4,An object is spinning,spin,spin-bread-TR,rv
13-rvn-IN-s.mp4,An object spins around,spin,bread-spin-IN,rv
13-np-IN-s.mp4,An an object is spinning around,spin,bread-spin-IN,np
58-cm-TR-s.mp4,An object is spun around and keeps spinning in place,spin,spin-bread-TR,cm
13-ho-IN-s.mp4,An spinning top is spun around,spin,bread-spin-IN,ho
13-cm-IN-s.mp4,A person spinning a lid,spin,bread-spin-IN,cm
6-ho-IN-s.mp4,A ball is spinning away.,spin,ball-roll-IN,ho
58-cm-TR-s.mp4,An object is spinning down a hole.,spin,spin-bread-TR,cm
13-rvn-IN-s.mp4,An object spinning around,spin,bread-spin-IN,rv
45-rvn-IN-s.mp4,A ball is spinning across a room.,spin,poster-roll-up-IN,rv
13-np-IN-s.mp4,A person spinning an object,spin,bread-spin-IN,np
13-cm-IN-s.mp4,A top spins.,spin,bread-spin-IN,cm
58-cm-TR-s.mp4,A top is spun.,spin,spin-bread-TR,cm
13-ho-IN-s.mp4,A person spins a top.,spin,bread-spin-IN,ho
58-np-TR-s.mp4,A person spins a top.,spin,spin-bread-TR,np
24-cs-IN-s.mp4,A revolving door spins.,spin,fan-turn-IN,cs
58-rvn-TR-s.mp4,Someone spins a top.,spin,spin-bread-TR,rv
58-cm-TR-s.mp4,A person is spinning an object.,spin,spin-bread-TR,cm
58-ip-TR-s.mp4,A person is spinning something.,spin,spin-bread-TR,ip
58-rvn-TR-s.mp4,A person is spinning a top.,spin,spin-bread-TR,rv
58-ho-TR-s.mp4,A person is spinning something.,spin,spin-bread-TR,ho
58-rvn-TR-s.mp4,Object spinning down a hill.,spin,spin-bread-TR,rv
13-cm-IN-s.mp4,A person spinning an object.,spin,bread-spin-IN,cm
13-ho-IN-s.mp4,A person spinning an object,spin,bread-spin-IN,ho
72-rvn-IN-s.mp4,An ice skater was spinning in the air.,spin,whirly-gig-drop-IN,rv
13-np-IN-s.mp4,A person was spinning around on a ride.,spin,bread-spin-IN,np
48-np-TR-s.mp4,An object is spinning under another object.,spin,push-button-microwave-TR,np
58-cm-TR-s.mp4,A person is spinning a dreidel.,spin,spin-bread-TR,cm
13-np-IN-s.mp4,A person is spinning a basketball on their finger.,spin,bread-spin-IN,np
58-cs-TR-s.mp4,An object spun around to appear.,"spin,appear",spin-bread-TR,cs
13-rvn-IN-s.mp4,The plane spun around and crashed.,"spin,crash",bread-spin-IN,rv
21-rvn-TR-s.mp4,A little object spins around in a small circle and lifts upward.,"spin,lift",dip-finger-in-jar-TR,rv
6-ip-IN-s.mp4,The object is spinning and moving along.,"spin,move",ball-roll-IN,ip
57-rvn-IN-s.mp4,An object spins off a holding point and moves leftward in a twirling motion.,"spin,move",shaving-cream-spray-IN,rv
16-rvn-IN-s.mp4,A twirling object spins down to the ground and moves away.,"spin,move",cards-scatter-IN,rv
24-ho-IN-s.mp4,"The clock is spinning, showing the passage of time.","spin,show",fan-turn-IN,ho
41-cm-IN-s.mp4,"The clock is spinning, showing time moving forward.","spin,show,move",person-bend-over-IN,cm
6-cm-IN-s.mp4,A small objects spins across a surface and turns as it rises slightly.,"spin,turn,rise",ball-roll-IN,cm
57-rvn-IN-s.mp4,An object spiraled around.,spiral,shaving-cream-spray-IN,rv
72-cm-IN-s.mp4,something spiraling down to the ground,spiral,whirly-gig-drop-IN,cm
72-cm-IN-s.mp4,He is motioning that something is spiraling downwards.,spiral,whirly-gig-drop-IN,cm
57-rvn-IN-s.mp4,Something is spiraling away.,spiral,shaving-cream-spray-IN,rv
72-rvn-IN-s.mp4,An object is spiraling down.,spiral,whirly-gig-drop-IN,rv
72-rvn-IN-s.mp4,A plane spirals down to the ground.,spiral,whirly-gig-drop-IN,rv
72-cm-IN-s.mp4,An object is spiraling towards the ground,spiral,whirly-gig-drop-IN,cm
72-cm-IN-s.mp4,A leaf spirals down.,spiral,whirly-gig-drop-IN,cm
72-cm-IN-s.mp4,Watching a piece of paper spiral to the ground.,spiral,whirly-gig-drop-IN,cm
13-ho-IN-s.mp4,A ball i spiraling down a drain quickly.,spiral,bread-spin-IN,ho
6-cm-IN-s.mp4,Baseball spiraling in the air.,spiral,ball-roll-IN,cm
6-ho-IN-s.mp4,Ball spiraling into a hole.,spiral,ball-roll-IN,ho
13-cm-IN-s.mp4,Water spiraling down drain.,spiral,bread-spin-IN,cm
72-cm-IN-s.mp4,It spiraled and crashed into the ground.,"spiral,crash",whirly-gig-drop-IN,cm
58-np-TR-s.mp4,A twirling sprinkler spits out water.,spit,spin-bread-TR,np
59-ip-TR-s.mp4,Something spitting at someone,spit,spray-shaving-cream-TR,ip
56-ip-TR-s.mp4,Someone spits on a big cylindrical thing then massages it up and down.,"spit,massage",shake-shaker-TR,ip
67-cm-IN-s.mp4,"Water splashed up against a flat wall, like the side of a bathtub.",splash,toy-appear-in-box-IN,cm
31-ip-IN-s.mp4,SPLASHING SOMEONE,splash,lid-blow-off-IN,ip
4-cs-IN-s.mp4,The water splashed down.,splash,ball-drop-IN,cs
22-rvn-IN-s.mp4,A person is trying to splash water toward the chest.,splash,door-microwave-close-IN,rv
54-ip-TR-s.mp4,A liquid splashes out of a container,splash,reorient-pole-TR,ip
35-cm-IN-s.mp4,A kid splashes their boots back and forth in a puddle of water.,splash,march-IN,cm
10-cs-TR-s.mp4,A mermaid is splashing her tail.,splash,bounce-ball-TR,cs
70-ip-TR-s.mp4,Splashing water on face from a water jug.,splash,turn-fan-TR,ip
23-ho-TR-s.mp4,An egg splats on the ground.,splat,drop-ball-TR,ho
34-rvn-IN-s.mp4,An object splattered on a wall,splatter,light-turn-on-IN,rv
11-ip-IN-s.mp4,A cake splatters as an object is dropped on it,"splatter,drop",bowl-break-IN,ip
65-np-TR-s.mp4,A man is splitting something in two.,split,tear-paper-TR,np
64-cs-TR-s.mp4,An object is split in two,split,taughten-string-TR,cs
60-ip-IN-s.mp4,The object split in half.,split,stick-break-IN,ip
14-cs-TR-s.mp4,She split the rod into two pieces.,split,break-stick-TR,cs
62-np-TR-s.mp4,A coconut is being split apart.,split,take-lid-off-TR,np
60-ip-IN-s.mp4,A tree splits in two.,split,stick-break-IN,ip
65-cs-TR-s.mp4,A board splits in two.,split,tear-paper-TR,cs
22-ho-IN-s.mp4,An object is split open then closed,"split,close",door-microwave-close-IN,ho
17-ho-TR-s.mp4,She split it in half and it came together.,"split,come",close-microwave-door-TR,ho
11-np-IN-s.mp4,An object splits in half and falls apart,"split,fall",bowl-break-IN,np
17-ip-TR-s.mp4,An object is split in two and seperated,"split,separate",close-microwave-door-TR,ip
25-cs-IN-s.mp4,An object is split apart and sprinkled with something on top,"split,sprinkle",fizzle-down-IN,cs
31-np-IN-s.mp4,Water spouts out of a spring and then drains sideways.,"spout,drain",lid-blow-off-IN,np
59-np-TR-s.mp4,Person spray painting a wall.,spray,spray-shaving-cream-TR,np
59-cm-TR-s.mp4,Person spray painting a wall.,spray,spray-shaving-cream-TR,cm
59-cs-TR-s.mp4,Spray painting on a canvas.,spray,spray-shaving-cream-TR,cs
57-rvn-IN-s.mp4,Spraying a bottle of silly string.,spray,shaving-cream-spray-IN,rv
57-cm-IN-s.mp4,A person sprays water out of a bottle,spray,shaving-cream-spray-IN,cm
59-cm-TR-s.mp4,A person spray paints a work of art.,spray,spray-shaving-cream-TR,cm
59-rvn-TR-s.mp4,Someone spray paints a wall,spray,spray-shaving-cream-TR,rv
59-ho-TR-s.mp4,Someone spray paints a wall.,spray,spray-shaving-cream-TR,ho
59-ho-TR-s.mp4,A person sprayed something onto an object.,spray,spray-shaving-cream-TR,ho
59-rvn-TR-s.mp4,someone spraying an object,spray,spray-shaving-cream-TR,rv
59-ho-TR-s.mp4,spray painting an object,spray,spray-shaving-cream-TR,ho
57-ho-IN-s.mp4,spraying an object,spray,shaving-cream-spray-IN,ho
59-ho-TR-s.mp4,A woman is spray painting something.,spray,spray-shaving-cream-TR,ho
57-cs-IN-s.mp4,A woman is spraying something into her hand.,spray,shaving-cream-spray-IN,cs
59-cs-TR-s.mp4,A woman sprays something.,spray,spray-shaving-cream-TR,cs
59-ip-TR-s.mp4,A woman is spraying from a spray can.,spray,spray-shaving-cream-TR,ip
59-cm-TR-s.mp4,A man is spray painting.,spray,spray-shaving-cream-TR,cm
57-ho-IN-s.mp4,A woman is spraying spray.,spray,shaving-cream-spray-IN,ho
59-rvn-TR-s.mp4,Spray painting a item,spray,spray-shaving-cream-TR,rv
59-ho-TR-s.mp4,A person spray-paints a wall,spray,spray-shaving-cream-TR,ho
59-rvn-TR-s.mp4,A person is spraying something.,spray,spray-shaving-cream-TR,rv
59-ho-TR-s.mp4,A person is spraying an object.,spray,spray-shaving-cream-TR,ho
59-rvn-TR-s.mp4,He is spray painting a message.,spray,spray-shaving-cream-TR,rv
59-rvn-TR-s.mp4,A person is spraying an object.,spray,spray-shaving-cream-TR,rv
59-ho-TR-s.mp4,A person sprays a vertical surface.,spray,spray-shaving-cream-TR,ho
57-rvn-IN-s.mp4,A can sprays out a mist.,spray,shaving-cream-spray-IN,rv
