item,filename,sentence,verb,transitivity
march-IN,march-IN.mp4,A man marches.,['march'],0
march-IN,march-IN.mp4,The man marched.,['march'],0
measure-book-TR,measure-book-TR.mp4,the man wrapped the measuring tape around the box,['wrap'],1
measure-book-TR,measure-book-TR.mp4,The man wraps measuring tape around the book.,['wrap'],1
measure-book-TR,measure-book-TR.mp4,Jack wrapped the measuring tape around the book.,['wrap'],1
measure-book-TR,measure-book-TR.mp4,The man wraps measuring tape around a book.,['wrap'],1
measure-book-TR,measure-book-TR.mp4,The man wrapped the book.,['wrap'],1
measure-book-TR,measure-book-TR.mp4,The man wraps the green book with the measuring tape.,['wrap'],1
measure-book-TR,measure-book-TR.mp4,The man wrapped the measuring tape around the green book.,['wrap'],1
measure-book-TR,measure-book-TR.mp4,THe man wrapped measuring tape around the book.,['wrap'],1
measure-book-TR,measure-book-TR.mp4,The man wrapped the tape measure around the standing green book.,['wrap'],1
measure-book-TR,measure-book-TR.mp4,Man wraps tape measure around green book positioned on its side,"['wrap', 'position']",1
measure-book-TR,measure-book-TR.mp4,he tied the book,['tie'],1
measure-book-TR,measure-book-TR.mp4,the man tied a tape around the book,['tie'],1
measure-book-TR,measure-book-TR.mp4,The man tied a tape measure around a book.,['tie'],1
measure-book-TR,measure-book-TR.mp4,The man tied a pink ribbon around a green book.,['tie'],1
measure-book-TR,measure-book-TR.mp4,A man puts a ribbon on a book.,['put'],1
measure-book-TR,measure-book-TR.mp4,The man measured the book,['measure'],1
measure-book-TR,measure-book-TR.mp4,the man measured around the book with a pink length,['measure'],0
measure-book-TR,measure-book-TR.mp4,Jack measures the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man measured the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,Jack measured the width of the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man measures the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man is measuring the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man measures the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man measured the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man measures the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man measured a book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,A man measured a book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man measured the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,The man measured the book.,['measure'],1
measure-book-TR,measure-book-TR.mp4,man measuring the circumference of book,['measure'],1
move-box-TR,move-box-TR.mp4,The man slid the box across the table.,['slide'],1
move-box-TR,move-box-TR.mp4,The man slides the box.,['slide'],1
move-box-TR,move-box-TR.mp4,The man slides the box across the table.,['slide'],1
move-box-TR,move-box-TR.mp4,Jack slides a box.,['slide'],1
move-box-TR,move-box-TR.mp4,The man slid the amazon prime box.,['slide'],1
move-box-TR,move-box-TR.mp4,Jack slides the box across the table.,['slide'],1
move-box-TR,move-box-TR.mp4,A mad slides a box across a table.,['slide'],1
move-box-TR,move-box-TR.mp4,A man shifted a box on a table.,['shift'],1
move-box-TR,move-box-TR.mp4,Jack moved an open box on a table,['move'],1
move-box-TR,move-box-TR.mp4,The man moves the cardboard box,['move'],1
move-box-TR,move-box-TR.mp4,The man moved the box from left to right,['move'],1
move-box-TR,move-box-TR.mp4,The man moved the box.,['move'],1
move-box-TR,move-box-TR.mp4,the man moved a box.,['move'],1
move-box-TR,move-box-TR.mp4,The man moved the box.,['move'],1
move-box-TR,move-box-TR.mp4,The man moved the box across the table.,['move'],1
move-box-TR,move-box-TR.mp4,The man moves a box across the table.,['move'],1
move-box-TR,move-box-TR.mp4,The man moves a box.,['move'],1
move-box-TR,move-box-TR.mp4,the man moved the box,['move'],1
move-box-TR,move-box-TR.mp4,The man moved the box.,['move'],1
move-box-TR,move-box-TR.mp4,The man moved the box.,['move'],1
move-box-TR,move-box-TR.mp4,Jack moved the box to the other side of the table.,['move'],1
move-box-TR,move-box-TR.mp4,The man moved a box from left to right,['move'],1
move-box-TR,move-box-TR.mp4,the man moved the box,['move'],1
move-box-TR,move-box-TR.mp4,the boy moved an open amazon box from one side to another,['move'],1
move-box-TR,move-box-TR.mp4,The man moved the box.,['move'],1
move-box-TR,move-box-TR.mp4,The man moves the box.,['move'],1
move-box-TR,move-box-TR.mp4,The man moved the box across the table,['move'],1
paper-airplane-land-IN,paper-airplane-land-IN.mp4,The paper airplane sails across the room.,['sail'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane landed on a black folder in front of Jack.,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane landed on the table,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,a paper airplane landed on the table.,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane landed.,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane lands on the desk.,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,the plane landed on the table,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane landed on the table.,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,The paper airplane landed on the table in front of Jack.,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane lands on a table.,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,a paper airplane landed on the table,['land'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane hit the folder.,['hit'],1
paper-airplane-land-IN,paper-airplane-land-IN.mp4,The airplane hit the surface of the table.,['hit'],1
paper-airplane-land-IN,paper-airplane-land-IN.mp4,Paper rocket flies by the man,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper plane flies.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,The paper airplane flew by.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,The object flies across the room.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane flies onto the table.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper plane flies in front of the man.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane flew in front of the man.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane flew.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,The paper airplane flew by.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,a paper airlplane flew by the seated boy,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane flew in front of the man.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,The paper airplane flies.,['fly'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,A paper airplane falls in front of the man,['fall'],0
paper-airplane-land-IN,paper-airplane-land-IN.mp4,paper fall in front of the man,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A paper landed on the table in front of Jack.,['land'],0
paper-drop-IN,paper-drop-IN.mp4,A paper flew down in front of the man,['fly'],0
paper-drop-IN,paper-drop-IN.mp4,a sheet of paper flew down in front of boy,['fly'],0
paper-drop-IN,paper-drop-IN.mp4,A piece of paper floated down in front of Jack,['float'],0
paper-drop-IN,paper-drop-IN.mp4,The paper floated down.,['float'],0
paper-drop-IN,paper-drop-IN.mp4,A paper floats down towards the table.,['float'],0
paper-drop-IN,paper-drop-IN.mp4,A piece of paper floated down in front of the man.,['float'],0
paper-drop-IN,paper-drop-IN.mp4,Paper falls.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A sheet of paper fell on the table.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,a sheet of paper fell onto the table.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A piece of paper falls from abve.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A paper falls to the table.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A piece of paper falls from the sky onto the table.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,"A piece of paper falls in front of the man,",['fall'],0
paper-drop-IN,paper-drop-IN.mp4,the paper fell down in front of the man.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A piece of paper fell.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,The paper fell.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A piece of paper falls down from over Jack's head.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A page slowly fell onto the table.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A paper fell to the table,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A sheet of paper falls.,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A sheet of paper fell onto the table,['fall'],0
paper-drop-IN,paper-drop-IN.mp4,A paper was dropped onto the table,['drop'],1
paper-drop-IN,paper-drop-IN.mp4,The paper drops onto the table.,['drop'],0
paper-drop-IN,paper-drop-IN.mp4,The paper dropped in front of the man.,['drop'],0
paper-drop-IN,paper-drop-IN.mp4,a sheet pf of paper dropped in front of the man,['drop'],0
paper-drop-IN,paper-drop-IN.mp4,A paper drifted in front of the man.,['drift'],0
pen-move-IN,pen-move-IN.mp4,The man stares at the camera,['star'],
pen-move-IN,pen-move-IN.mp4,The pen slid across the table.,['slide'],0
pen-move-IN,pen-move-IN.mp4,The marker slides across the table.,['slide'],0
pen-move-IN,pen-move-IN.mp4,A marker slides on the table.,['slide'],0
pen-move-IN,pen-move-IN.mp4,A pen slides across the table.,['slide'],0
pen-move-IN,pen-move-IN.mp4,The marker slid across the table.,['slide'],0
pen-move-IN,pen-move-IN.mp4,the pen slid across the table,['slide'],0
pen-move-IN,pen-move-IN.mp4,The man sits still.,['sit'],
pen-move-IN,pen-move-IN.mp4,A marker rolled across the table.,['roll'],0
pen-move-IN,pen-move-IN.mp4,the marker rolled away,['roll'],0
pen-move-IN,pen-move-IN.mp4,A pen rolled across a table.,['roll'],0
pen-move-IN,pen-move-IN.mp4,A marker rolled away.,['roll'],0
pen-move-IN,pen-move-IN.mp4,The small pen-sized object moved across the table.,['move'],0
pen-move-IN,pen-move-IN.mp4,the marker moved offscreen.,['move'],0
pen-move-IN,pen-move-IN.mp4,The pen moved across the table.,['move'],0
pen-move-IN,pen-move-IN.mp4,The marker moved across the table.,['move'],0
pen-move-IN,pen-move-IN.mp4,The marker moved.,['move'],0
pen-move-IN,pen-move-IN.mp4,Object A moved across the table in front of Jack.,['move'],0
pen-move-IN,pen-move-IN.mp4,the pen moved over the desk,['move'],0
pen-move-IN,pen-move-IN.mp4,pen moved across table in front seated boy,['move'],0
pen-move-IN,pen-move-IN.mp4,A marker moves across a table.,['move'],0
pen-move-IN,pen-move-IN.mp4,The marker was dragged across the table to the left,['drag'],1
pen-move-IN,pen-move-IN.mp4,Jack blinks his eyes.,['blink'],
person-bend-over-IN,person-bend-over-IN.mp4,Jack stretches forward.,['stretch'],0
person-bend-over-IN,person-bend-over-IN.mp4,Jack leaned forward and looked at his knees,"['lean', 'look']",0
person-bend-over-IN,person-bend-over-IN.mp4,The man bows down,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man did a very low bow,['bow'],1
person-bend-over-IN,person-bend-over-IN.mp4,The man bowed.,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bows.,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bowed.,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bows down.,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bowed.,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,the man bowed,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,A man bowed.,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,the man bowed,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,the boy bowed low toward his knees in front of blue drape,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,The bows at the waist.,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bowed down,['bow'],0
person-bend-over-IN,person-bend-over-IN.mp4,the man bent at the waist,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bends down.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bended all the way.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bends over so his head is by his knees.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bends over so his head is in front of his knees.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bent over.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,Jack bends over slowly from the waist.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bent over.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,Jack bend down in front of the blue cloth.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bends over,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,A man bends over.,['bend'],0
person-bend-over-IN,person-bend-over-IN.mp4,The man bent his head to his knees.,['bend'],0
picture-shift-IN,picture-shift-IN.mp4,a badly hung picture swung back and forth on Jack's left side.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,The picture swung back and forth,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,The picture swung back and forth.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,The poster is swinging.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,The object is swinging.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,A painting is swinging.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,The picture swung back and forth on the wall.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,A picture swung.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,The picture is swinging.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,The painting is swinging back and forth.,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,A painting swings back and forth,['swing'],0
picture-shift-IN,picture-shift-IN.mp4,The painting swung from where it is hanging.,"['swing', 'hang']",0
picture-shift-IN,picture-shift-IN.mp4,A painting sways next to a man.,['sway'],0
picture-shift-IN,picture-shift-IN.mp4,The painting swats back and forth.,['swat'],0
picture-shift-IN,picture-shift-IN.mp4,the painting rotated,['rotate'],0
picture-shift-IN,picture-shift-IN.mp4,the painting rocked back and forth.,['rock'],0
picture-shift-IN,picture-shift-IN.mp4,The painting rocked back and forth next to the man.,['rock'],0
picture-shift-IN,picture-shift-IN.mp4,The picture moved back and forth.,['move'],0
picture-shift-IN,picture-shift-IN.mp4,The painting moved back and forth.,['move'],0
picture-shift-IN,picture-shift-IN.mp4,A picture was moving beside Jack.,['move'],0
picture-shift-IN,picture-shift-IN.mp4,the painting is lingering,['linger'],0
picture-shift-IN,picture-shift-IN.mp4,The wall hanging swings,['hang'],0
picture-shift-IN,picture-shift-IN.mp4,The painting hung lopsided.,['hang'],0
picture-shift-IN,picture-shift-IN.mp4,colorful pix on  easel  dangled next to seated boy,['dangle'],0
picture-shift-IN,picture-shift-IN.mp4,The painting dangles by the man.,['dangle'],0
picture-shift-IN,picture-shift-IN.mp4,the picture dangled and swung slightly,"['dangle', 'swing']",0
picture-shift-IN,picture-shift-IN.mp4,The portrait became loose.,['become'],
plug-in-TR,plug-in-TR.mp4,The man uses the plug.,['use'],1
plug-in-TR,plug-in-TR.mp4,the boy put someting into a charger,['put'],1
plug-in-TR,plug-in-TR.mp4,The man pulled in the object.,['pull'],1
plug-in-TR,plug-in-TR.mp4,Jack plugged the prongs into the  electrical outlet,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugs the charger in the socket,['plug'],1
plug-in-TR,plug-in-TR.mp4,A man plugged in an object into an electrical socket,['plug'],1
plug-in-TR,plug-in-TR.mp4,The main plugged in the cord.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugs in the cord.,['plug'],1
plug-in-TR,plug-in-TR.mp4,the man plugged something in.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugged in the plug.,['plug'],1
plug-in-TR,plug-in-TR.mp4,Jack plugs in an object.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugged in the outlet.,['plug'],1
plug-in-TR,plug-in-TR.mp4,A man plugs in a charger.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugs a cable into an outlet.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugged a charger in.,['plug'],1
plug-in-TR,plug-in-TR.mp4,the man plugged in,['plug'],1
plug-in-TR,plug-in-TR.mp4,A man plugged in a plug.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugged the cord in.,['plug'],1
plug-in-TR,plug-in-TR.mp4,Jack plugs in the power cord.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugged a cord into an outlet.,['plug'],1
plug-in-TR,plug-in-TR.mp4,Jack plugged up the cord.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugs in a charger,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugged in a chord.,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man plugged something in,['plug'],1
plug-in-TR,plug-in-TR.mp4,The man connected a plug.,['connect'],1
plug-in-TR,plug-in-TR.mp4,the man connected the socket,['connect'],1
pop-balloon-TR,pop-balloon-TR.mp4,the man used the needle to stick the ballon,"['use', 'stick']",1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the balloon,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the balloon,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped a balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,the man popped the balloon,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,He popped the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,Jack pops a balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the orange balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped a balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,"the man popped the balloon, and then broke character.",['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,A man popped a balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man pops the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man popped a balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man pops an orange balloon,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,boy popped oragne balloon and smiled,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,A man pops a balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,He popped the balloon with a pin.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,The man pops the balloon.,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,the man popped the balloons,['pop'],1
pop-balloon-TR,pop-balloon-TR.mp4,Jack busted the orange balloon.,['bust'],1
pop-balloon-TR,pop-balloon-TR.mp4,Jack burst the balloon with a pin.,['burst'],1
poster-roll-up-IN,poster-roll-up-IN.mp4,the poster rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up to the left,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The poster rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The object was rolled up.,['roll'],1
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled itself up.,['roll'],1
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,A poster rolls up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The poster rolled over.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The photos rolled back up on the table.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,the paper rolled up,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,A poster rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The poster rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The poster rolls itself into a cylinder.,['roll'],1
poster-roll-up-IN,poster-roll-up-IN.mp4,The poster rolled up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up on the table in front of Jack.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,A poster rolls up in front of the man,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,the poster rolled to close,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,A poster rolls up.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The paper rolled up by itself.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,The poster rolls by the man.,['roll'],0
poster-roll-up-IN,poster-roll-up-IN.mp4,the paper rolled itself up on the table,['roll'],1
poster-roll-up-IN,poster-roll-up-IN.mp4,roll of paper automatical retracted on desk,['retract'],0
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,the man poured buttons out,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,the man poured stuff into the empty container,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured the objects into the larger container.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,Jack pours the buttons.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man pours a jar of buttons into a larger glass.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,Jack poured the object from one container to another.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured out the jar.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,Man pours jar full of buttons into a larger glass container,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,Jack poured objects into a glass.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured bottle caps into a glass.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,he poured into the cup,['pour'],0
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured balls from a jar into a larger glass container.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man pours tops into a clear container.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured items into a cup.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured the marbles.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,A man pours a jar of buttons into a glass.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured the marbles from one jar into another.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man pours.,['pour'],0
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured small objects into the jar.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The caps are poured into the glass.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured buttons into a glass.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man pours a jar of bottle caps into a larger glass container.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured objects in a jar.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured bottle caps.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man is pouring buttons into a container.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man poured the buttons in a cup.,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,man pouring chocolates from one jar to a container,['pour'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,Jack emptied the bottle tops into a glass,['empty'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man emptied buttons out of a jar into another container.,['empty'],1
pour-bottle-caps-TR,pour-bottle-caps-TR.mp4,The man emptied the objects in the jar into the bowl using his right hand.,"['empty', 'use']",1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man used a measuring tape.,['use'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man unwounded the measuring tape.,['unwounded'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulled out the measuring tape.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,Jack pulls out the tape measure.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,Jack pulled out the tape on the tape measure.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulled the tape measure out.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,Jack pulled the tape measure.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulls tape out of the tape measurer.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulls the tape measure.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulled out the tape measure.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulls out the measuring tape.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulled the tape measure.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulled the measuring tape.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man pulled out the tape measure.,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,man pulling the out the measuring tape,['pull'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,he pulled the tape out to measure,"['pull', 'measure']",1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,the man pulled out the measuring tape and extended it,"['pull', 'extend']",1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,man pulls tab of measuring tape to extend it about 3.5 feet,"['pull', 'extend']",1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man opened the tape measure.,['open'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,A man opens a tape measure.,['open'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man opens a tape measure.,['open'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man extended a tape measure,['extend'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man extends the tape from inside the tape measure case.,['extend'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man extends the measuring tape.,['extend'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man extended the tape measurer.,['extend'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man extended a tape measure.,['extend'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man extended the measuring tape.,['extend'],1
